loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0.041076868772506714,0.9862433671951294,0.023424779996275902,0.9930952191352844
0.04018715023994446,0.9872486591339111,0.01871822029352188,0.994523823261261
0.04149848595261574,0.9868783354759216,0.019903870299458504,0.9938095211982727
0.04148606210947037,0.9869312047958374,0.02050815522670746,0.994523823261261
0.0388079471886158,0.9879364967346191,0.0200349073857069,0.994523823261261
0.03847668319940567,0.9878836274147034,0.02044275403022766,0.9940476417541504
0.03906413912773132,0.9876190423965454,0.017198730260133743,0.9950000047683716
0.03644649311900139,0.9884920716285706,0.017991043627262115,0.9950000047683716
0.03606892377138138,0.988359808921814,0.019142484292387962,0.994523823261261
0.035945143550634384,0.989126980304718,0.020385660231113434,0.9938095211982727
0.03493492677807808,0.9884126782417297,0.020802678540349007,0.9942857027053833
0.035279449075460434,0.9892592430114746,0.018878376111388206,0.9942857027053833
0.03273013234138489,0.9887565970420837,0.019699327647686005,0.9947618842124939
0.033127669245004654,0.9894973635673523,0.020518923178315163,0.9950000047683716
0.030855242162942886,0.9900529384613037,0.019377758726477623,0.9942857027053833
0.03313656151294708,0.9899206161499023,0.020088108256459236,0.9942857027053833
0.0322403609752655,0.9896825551986694,0.01973283663392067,0.9942857027053833
0.03397233411669731,0.989126980304718,0.017150288447737694,0.9947618842124939
0.03436484560370445,0.9891534447669983,0.02047080174088478,0.994523823261261
0.03168218210339546,0.99015873670578,0.02072722651064396,0.9940476417541504
0.028453728184103966,0.990502655506134,0.022701000794768333,0.9947618842124939
0.030465804040431976,0.9902645349502563,0.018741730600595474,0.9954761862754822
0.029505373910069466,0.9906613826751709,0.019010165706276894,0.9947618842124939
0.030538171529769897,0.9900793433189392,0.01951698213815689,0.994523823261261
0.03248311206698418,0.9897618889808655,0.021396160125732422,0.9954761862754822
0.028729809448122978,0.9904497265815735,0.019125772640109062,0.9950000047683716
0.030205179005861282,0.9899470806121826,0.020854337140917778,0.9942857027053833
0.02989964745938778,0.990846574306488,0.01916397735476494,0.9942857027053833
0.02756529115140438,0.991084635257721,0.01941637322306633,0.9952380657196045
0.028621360659599304,0.9907936453819275,0.02199714258313179,0.994523823261261
0.027782615274190903,0.9911375641822815,0.022126641124486923,0.9942857027053833
0.027705831453204155,0.9917460083961487,0.01911826804280281,0.9940476417541504
0.026529505848884583,0.9912962913513184,0.01907038688659668,0.9952380657196045
0.027977366000413895,0.9911375641822815,0.016977721825242043,0.9952380657196045
0.02907007932662964,0.9906878471374512,0.01709217205643654,0.9952380657196045
0.026499344035983086,0.991534411907196,0.021514400839805603,0.9947618842124939
0.025568557903170586,0.9916666746139526,0.01674748584628105,0.9957143068313599
0.02460509166121483,0.9921428561210632,0.018581286072731018,0.9947618842124939
0.025824517011642456,0.9920634627342224,0.018358465284109116,0.994523823261261
0.025970647111535072,0.9920634627342224,0.01838609389960766,0.9950000047683716
0.025837495923042297,0.9920105934143066,0.016359159722924232,0.9957143068313599
0.023828867822885513,0.9927777647972107,0.02127748169004917,0.994523823261261
0.02427547052502632,0.9923015832901001,0.019002962857484818,0.9950000047683716
0.02385152317583561,0.9923015832901001,0.017712987959384918,0.9947618842124939
0.02556338720023632,0.9920899271965027,0.02025158330798149,0.994523823261261
0.024522876366972923,0.9920370578765869,0.01664833165705204,0.9954761862754822
0.024196572601795197,0.9919047355651855,0.01933875121176243,0.9952380657196045
0.02437383309006691,0.9924867749214172,0.019968120381236076,0.9950000047683716
0.024613896384835243,0.992116391658783,0.016825687140226364,0.9954761862754822
0.024090731516480446,0.9921693205833435,0.018961429595947266,0.994523823261261
0.02379152551293373,0.9921693205833435,0.01757173053920269,0.9950000047683716
0.024417059496045113,0.9915608167648315,0.019262662157416344,0.9952380657196045
0.02453606016933918,0.9917196035385132,0.020635787397623062,0.9954761862754822
0.024514995515346527,0.9923809766769409,0.01630287989974022,0.9952380657196045
0.023209668695926666,0.9923809766769409,0.016973305493593216,0.9952380657196045
0.022580713033676147,0.9926190376281738,0.01830299012362957,0.9957143068313599
0.024121616035699844,0.9920899271965027,0.017498599365353584,0.9954761862754822
0.023708468303084373,0.9920370578765869,0.0173163041472435,0.9959523677825928
0.022278275340795517,0.9926190376281738,0.01582656055688858,0.9957143068313599
0.022765276953577995,0.992804229259491,0.017071466892957687,0.9964285492897034
0.023709144443273544,0.9926190376281738,0.017182044684886932,0.9947618842124939
0.021955007687211037,0.9923015832901001,0.017106836661696434,0.9950000047683716
0.02059134468436241,0.9933068752288818,0.017392614856362343,0.9952380657196045
0.021389713510870934,0.9932010769844055,0.017478998750448227,0.9957143068313599
0.022059118375182152,0.9926190376281738,0.017514962702989578,0.9954761862754822
0.02260279282927513,0.9929894208908081,0.01826416701078415,0.9957143068313599
0.02216983214020729,0.992460310459137,0.018893323838710785,0.9954761862754822
0.022570835426449776,0.992804229259491,0.01850748620927334,0.9952380657196045
0.02127307839691639,0.9930687546730042,0.019200149923563004,0.9954761862754822
0.021729139611124992,0.9924073815345764,0.014912053942680359,0.9959523677825928
0.01989373192191124,0.9932010769844055,0.01926417648792267,0.9950000047683716
0.020605405792593956,0.9929629564285278,0.021614404395222664,0.9952380657196045
0.02083032764494419,0.9930952191352844,0.01927792839705944,0.9952380657196045
0.018969519063830376,0.9937301874160767,0.0198894664645195,0.994523823261261
0.020127059891819954,0.9934126734733582,0.018737392500042915,0.994523823261261
0.019859783351421356,0.9934391379356384,0.019791584461927414,0.9942857027053833
0.018296264111995697,0.9939947128295898,0.020082931965589523,0.9950000047683716
0.02163870632648468,0.9930423498153687,0.01605050638318062,0.9954761862754822
0.020686369389295578,0.993571400642395,0.018422920256853104,0.9957143068313599
0.018924256786704063,0.9936772584915161,0.019012052565813065,0.9947618842124939
0.02012324146926403,0.9935978651046753,0.01722736656665802,0.9947618842124939
0.02158663049340248,0.9931216835975647,0.020063571631908417,0.9947618842124939
0.02034107781946659,0.9927777647972107,0.016842301934957504,0.9952380657196045
0.018234629184007645,0.993835985660553,0.019183216616511345,0.9954761862754822
0.018598895519971848,0.9942328333854675,0.019170666113495827,0.9952380657196045
0.018207743763923645,0.9942328333854675,0.018207764253020287,0.9957143068313599
0.01777069643139839,0.9941534399986267,0.017450764775276184,0.9954761862754822
0.021415645256638527,0.9928571581840515,0.01740521751344204,0.9964285492897034
0.020427975803613663,0.9934391379356384,0.019404886290431023,0.9952380657196045
0.021760035306215286,0.9928836226463318,0.01661881059408188,0.9957143068313599
0.018538054078817368,0.9938624501228333,0.02077641524374485,0.9957143068313599
0.017872434109449387,0.9941269755363464,0.017261680215597153,0.9964285492897034
0.01760617457330227,0.994259238243103,0.018307888880372047,0.9954761862754822
0.01873715966939926,0.9937830567359924,0.01767076924443245,0.9957143068313599
0.017580214887857437,0.993915319442749,0.01673833280801773,0.9954761862754822
0.017818402498960495,0.9935978651046753,0.01888389140367508,0.9954761862754822
0.018252791836857796,0.9939682483673096,0.01707490161061287,0.9957143068313599
0.015986697748303413,0.9948942065238953,0.0203483235090971,0.9954761862754822
0.016561485826969147,0.9947883486747742,0.01925658993422985,0.9950000047683716
0.016876712441444397,0.9943121671676636,0.018477363511919975,0.9959523677825928
0.018313299864530563,0.9943121671676636,0.018478937447071075,0.9947618842124939
0.01934240385890007,0.9934391379356384,0.01939702033996582,0.994523823261261
0.019894953817129135,0.9935449957847595,0.017269715666770935,0.9954761862754822
0.018566984683275223,0.9940211772918701,0.016299830749630928,0.9959523677825928
0.01609891466796398,0.9947883486747742,0.02133159153163433,0.994523823261261
0.017290057614445686,0.994179904460907,0.017093904316425323,0.9959523677825928
0.01897156424820423,0.9936243295669556,0.020615115761756897,0.9952380657196045
0.018296821042895317,0.993915319442749,0.018000328913331032,0.9954761862754822
0.017746319994330406,0.9944973587989807,0.01950145699083805,0.9947618842124939
0.016464799642562866,0.9944708943367004,0.020834967494010925,0.9942857027053833
0.017353665083646774,0.9946825504302979,0.019411124289035797,0.9947618842124939
0.017461050301790237,0.9944179654121399,0.020325159654021263,0.9942857027053833
0.0182547178119421,0.9940740466117859,0.017055096104741096,0.9954761862754822
0.017105543985962868,0.994523823261261,0.017282461747527122,0.9947618842124939
0.01761259138584137,0.9940211772918701,0.015753624960780144,0.9954761862754822
0.017802193760871887,0.9938889145851135,0.01679643988609314,0.9952380657196045
0.01813478209078312,0.9941534399986267,0.016283409669995308,0.9954761862754822
0.016597803682088852,0.9944708943367004,0.018817070871591568,0.9950000047683716
0.016094394028186798,0.9947354793548584,0.017215026542544365,0.9952380657196045
0.01604057103395462,0.9944708943367004,0.021767400205135345,0.9950000047683716
0.016761232167482376,0.9950529336929321,0.01990668661892414,0.9957143068313599
0.01709691807627678,0.9940476417541504,0.017542339861392975,0.9950000047683716
0.016158273443579674,0.9949735403060913,0.016489926725625992,0.9961904883384705
0.015273227356374264,0.994867742061615,0.017448367550969124,0.9959523677825928
0.014802549965679646,0.9945502877235413,0.01628717966377735,0.9957143068313599
0.01740177534520626,0.9941534399986267,0.015529532916843891,0.9961904883384705
0.016640247777104378,0.9944973587989807,0.01680896244943142,0.9954761862754822
0.016795730218291283,0.9943121671676636,0.018096864223480225,0.9959523677825928
0.016243545338511467,0.9943650960922241,0.020777126774191856,0.9940476417541504
0.016600940376520157,0.9947354793548584,0.018169475719332695,0.9959523677825928
0.014628401026129723,0.995290994644165,0.02097119763493538,0.9954761862754822
0.01561511680483818,0.9948148131370544,0.020753055810928345,0.9950000047683716
0.015602274797856808,0.995290994644165,0.019786756485700607,0.9950000047683716
0.015658969059586525,0.9945502877235413,0.018258046358823776,0.9957143068313599
0.017024625092744827,0.9943386316299438,0.01501812506467104,0.9969047904014587
0.01547299325466156,0.9953439235687256,0.01644456572830677,0.9957143068313599
0.015208969824016094,0.9951587319374084,0.01976964809000492,0.994523823261261
0.01656743697822094,0.994603157043457,0.016239546239376068,0.9959523677825928
0.014273175969719887,0.9954761862754822,0.014891743659973145,0.9969047904014587
0.01649758405983448,0.9943386316299438,0.015940148383378983,0.9959523677825928
0.014483600854873657,0.995290994644165,0.01881316490471363,0.9964285492897034
0.013827869668602943,0.9951587319374084,0.015463737770915031,0.9957143068313599
0.014471729286015034,0.995555579662323,0.016583185642957687,0.996666669845581
0.01595410145819187,0.9950793385505676,0.017352310940623283,0.9957143068313599
0.015100255608558655,0.994947075843811,0.015902062878012657,0.9952380657196045
0.015889717265963554,0.9943650960922241,0.01711992546916008,0.9952380657196045
0.01448515523225069,0.994867742061615,0.018091609701514244,0.9957143068313599
0.015597985126078129,0.9943650960922241,0.021415742114186287,0.9957143068313599
0.01555650308728218,0.9949735403060913,0.017309246584773064,0.9950000047683716
0.015492329373955727,0.9951587319374084,0.01809774711728096,0.9959523677825928
0.014831752516329288,0.9951587319374084,0.017894214019179344,0.9954761862754822
0.01580890640616417,0.9948412775993347,0.019337516278028488,0.9954761862754822
0.014508687891066074,0.9951587319374084,0.018000973388552666,0.9957143068313599
0.014636820182204247,0.9944973587989807,0.01777125708758831,0.9959523677825928
0.015335309319198132,0.995211660861969,0.018487192690372467,0.9959523677825928
0.014814472757279873,0.9951851963996887,0.019799351692199707,0.9954761862754822
0.014213881455361843,0.9954761862754822,0.018930314108729362,0.9961904883384705
0.01609438844025135,0.994523823261261,0.01704658940434456,0.9964285492897034
0.017374999821186066,0.9943386316299438,0.018581585958600044,0.9964285492897034
0.016076911240816116,0.9946825504302979,0.019915977492928505,0.9959523677825928
0.014430917799472809,0.9951851963996887,0.019886523485183716,0.9954761862754822
0.015071630477905273,0.9951058030128479,0.019160326570272446,0.9959523677825928
0.014149760827422142,0.995899498462677,0.018786616623401642,0.9959523677825928
0.014355749823153019,0.9948412775993347,0.020213406533002853,0.9964285492897034
0.01593565195798874,0.9950529336929321,0.022657306864857674,0.9950000047683716
0.015216702595353127,0.9950264692306519,0.0162277203053236,0.9952380657196045
0.01493616309016943,0.994867742061615,0.017242133617401123,0.9959523677825928
0.014125645160675049,0.9955819845199585,0.018254011869430542,0.9952380657196045
0.013309244066476822,0.9955026507377625,0.01825471594929695,0.9954761862754822
0.013402070850133896,0.9953968524932861,0.019581198692321777,0.9954761862754822
0.014810188673436642,0.9954761862754822,0.018876897171139717,0.9954761862754822
0.01610560528934002,0.9950000047683716,0.01907532662153244,0.9950000047683716
